name,SMILES
,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
,C[S+](C)CC(=O)NC1CCCC1.[Br-]
,COC1=C2C=COC2=NC3=C1C=CC=C3O
,CC(C1=CC=CC=C1)NC(=O)C(CC(=O)N2CCC(CC2)N3CCCCC3)N4C(C(C4=O)N5C(COC5=O)C6=CC=CC=C6)C=CC7=CC=CC=C7
,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])[O-])O)O.[Na+].[Na+]
,CC1=NC=C(C(=N1)NC2CC3CCC2C3)C4=CC=C(C=C4)C(F)(F)F
,CC(C)CC1C(=O)NC(C(=O)NC(CSSC(C(C(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)CC(=O)O)CCCN=C(N)N)CC2=CN=CN2)N)(C)C)C(=O)NC(C)C(=O)O)CCCN=C(N)N
,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC=CC=C5)Br
,C1CC(C(C1)C(=O)O)C(=O)C2=CC=C(C=C2)C3=CC(=C(C=C3)NC4=NC5=C(S4)C=C(C=C5)F)F
,C1=CC(=CN=C1)NC(=O)C2=CC=CS2
,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)O)N)S(=O)(=O)O
,CCC(=O)OC1CC2C(CO2)(C3C1(C(=O)C(C4=C(C(CC(C3OC(=O)C5=CC=CC=C5)(C4(C)C)O)OC(=O)C(C(C6=CC=CO6)NC(=O)OC(C)(C)C)O)C)O)C)OC(=O)C
,CC1=C(SC=N1)C2=CC=C(C=C2)CNC(=O)C3CC(CN3C(=O)C(C(C)(C)C)NC(=O)COCCCCCOC4=CC=C(C=C4)C(=O)NC5C(C(C5(C)C)OC6=CC(=C(C=C6)C#N)C(F)(F)F)(C)C)O
,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)OCC4C(C(C(O4)N5C=CC(=NC5=O)NC(=O)C6=CC=CC=C6)F)O
,CCOC(=O)C1=C(NC(=S)NC1C2=CC=CC=C2)C
,C1=CC=C(C(=C1)NC2=NC3=C(C=CC(=C3)C(F)(F)F)C(=O)O2)I
,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC
,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)N(C)C(=O)NCC3=CN=C(C=C3)OC4CCOCC4
,CCCCCCNC(=O)C1=C(OC(=N1)C2=CC=CC3=CC=CC=C32)CC4=CC=C(C=C4)OP(=O)(O)O
,C1=CC(=CC2=C1C=CC(=O)O2)CBr
,CCCCC(C(=O)C1=CC=CC=C1)NCC
,CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)O)NC(=O)CCC(C(=O)O)N
,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)C2=CC=C(C=C2)C3=CC=CC=C3
,CCC(C)C1C(OC1=O)C(=O)NCC(=O)NC(C(C)C)C(=O)OCC2=CC=CC=C2
,C1=CN=C2C(=C1N)N=CN2C3C(C(C(O3)CO)O)O
,C1CN(CCN1)C2=CC=CC3=C2OC(=O)C=C3
,CC1(C(C(C1OC2=CC(=C(C=C2)C#N)Cl)(C)C)NC(=O)C3=CC=C(C=C3)N4CCC(CC4)CN5CCN(CC5)C6=CC7=C(C=C6)C(=O)N(C7=O)C8CCC(=O)NC8=O)C
,C1=CC=C(C=C1)C(CC(=O)O)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)C(=N)N
,CCOC(=O)C(=O)NC1=CC(=C(C(=C1)C)OC2=CC(=C(C=C2)O)C(C3=CC=C(C=C3)F)O)C
,C1CC1CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)NC(=O)CN7C(=O)C=CC7=O
,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)N=[N+]=[N-])C
,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC
,B(CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)N2CCN(C(=O)C2=O)CC)(O)O
,C1CC2=CC(=C(C=C2)O)OC3=CC=C(CCC4=C(C=CC(=C4)O)C5=CC=C1C=C5)C=C3
,C1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C
,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.Cl
,CCCCCCC=CCCCCCCCCCCCC(=O)O
,CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CC=CC5=CC=CC=C54)NC(=O)C(CCCCN)N
,CC(C)CCCCCCC(=O)OCC1=CC(=C(C=C1)O)OC
,C1CN(CCC1NC(=O)C2=CC(=CC(=C2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4)C(=O)NC5CCN(CC5)CC6=CC=CC=C6)CC7=CC=CC=C7
,CN1C(=C(C(=O)N(C1=O)C)C(=O)CSC2=NN=C(N2C)C3=CC=C(C=C3)F)N
,C1CC2C=C(CC1N2)C3=CC=C(C=C3)F
,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC(=CC=C4)O
,C1=CC2=C3C(=C1)C(=O)C4=C(C3=NC=C2)C=CC(=C4)N
,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.O.O.[Cl-].[Cl-]
,CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)C5CC5)C=C(C=C2)F.Cl.Cl
,C1=CC(=C(C2=C1NC=C2OC3C(C(C(C(O3)CO)O)O)O)Cl)Br
,CCC(C)C1(C(=O)NC(=O)[N-]C1=O)CC.[Na+]
,C1CC1NC(=O)C2=CC=CC(=C2)C3=C(C=CC(=C3)Cl)OC4=C(C=C(C=C4)S(=O)(=O)NC5=NC=NS5)C#N
,COC1=CC=CC=C1NC2=CC(=O)NC(=O)N2
,CC(=CCCC(C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)OC(=O)C)C)C)C)C(=O)O)C
,CCC1=C(C2=CC3=NC(=CN=C4C=C(C(=CC4=NC=C5C(=C(C(=N5)C=C1[N-]2)CCCO)C)OCCOCCOCCOC)OCCOCCOCCOC)C(=C3CCCO)C)CC.CC(=O)O.CC(=O)O.[Lu]
,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3]
,CSCCC(C(=O)O)NC(=O)C1=CC=C(C=C1)NC(=O)C(CS)N
,C1=C(C=C(C2=C1C(=C(C=C2O)O)O)O)O
,CCC(=O)NCC(C=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)OCC2=CC=CC=C2
,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CC(=O)N3)C(=O)N
,CC1(C2CCC1(CC2NC(=O)C(CC3CCCCC3)NC(=O)NC(CCCCN)C(=O)O)C)C
,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C=C6)O)OC
,C=CC(=O)NCCCCC(C(=O)N1CCN(CC1)C(=O)C2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4
,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)CCCCCCCC=CCC=CCCCCC
,C1=CC=C(C=C1)[P+](CCCBr)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-]
,C1CCC(C(=O)N2C(C1)CN(CC2C(=O)NC3CC(=O)OC3O)S(=O)(=O)C4=CC=CC=C4)NC(=O)C5=NC=CC6=CC=CC=C65
,CC(C)C(C(=O)C1=NC2=C(O1)C=CC(=C2)CC(=O)O)NC(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)OCC4=CC=CC=C4
,CC1=C(SC(=N1)[N+]2=NC(=NN2C3=CC=CC=C3)C4=CC=CC=C4)C.[Br-]
,CNC1=C2C(=NC=N1)N(C=N2)C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O.N.O
,CC(C)OC1=C(C=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CN4C=CC=C(C4=N3)C(C)O)CNC(=O)CN(C)C)Cl
,C#CN(CC1=CC2=C(C=C1)N=C(NC2=O)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O
,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)C#N)NC(=O)C=CCN5CCC(CC5)(O)O
,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N.C(CC(=O)O)C(=O)O.O
,COCOCCCCCC1=CN=C(O1)C(=O)CCCCCCC2=CC=CC=C2
,CCCCCCCCCCCCCCCCCC(=O)NCCCOC1C(C(C(C(O1)COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OC2C(C(C(C(O2)COS(=O)(=O)[O-])OS(=O)(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OS(=O)(=O)[O-])OC4C(C(C(C(O4)COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
,CC1=C(C(=CC=C1)C)N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)C4=CC=C(C=C4)Cl
,CCC1=CC2=C(C=C1)C(=NC(=N2)N(C)C)NCC3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)F
,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCCl
,C1=CC(=CC=C1N=NC2=C(NC3=C2C=C(C=C3)C4=CN=CO4)O)S(=O)(=O)N
,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2.OP(=O)(O)O
,CC1CN(CCN1C(=O)C(C)OC2=CN=C(C=C2OC)C(=O)NC)C3=NC=CC=N3
,CN(C)C1=CC=C(C=C1)C=C2C=CC3=CC=CC=C32
,C1CCC(CC1)CCC2=NN3C(=O)C4=NNN=C4N=C3S2
,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NCCCCCC(=O)NCC4=C5C(=CC=C4)C(=O)N(C5=O)C6CCC(=O)NC6=O)C7=CC=C(C=C7)Cl)C
,CCCC(=O)NCCCC1=C2C(=CC=C1)N=CO2
,C1COCCN1C(=S)SSC(=S)N2CCOCC2
,CC1(CC=C(C2=C1C=CC(=C2)C#CC3=CC=C(C=C3)C(=O)O)C4=CC=CC=C4)C
,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)NC3=CC=CC=N3)C)C4=CC=C(C=C4)N5C(=NC6=C5C=CN=C6)C
,COC1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C
,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O
,CC(C1=CC(=CC2=CC=CC=C21)Cl)N(C)C(=O)CC3(CCN(CC3)C)C4=CC=C(C=C4)F
,COC1=C(C=C(C(=C1)C2=CC(=CC=C2)F)Cl)C3=NC=C(C4=C3C=CC(=C4)S(=O)(=O)NC5=NOC=C5)O
,CC(CCCC(C[N+](C)(C)C)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCC(=O)NO
,C1C(N(CC2=CC=CC=C21)C(=O)C(CC3=CC=C(C=C3)O)N)CNC(CC4=CC=CC=C4)C(=O)NC(CC5=CC=CC=C5)C(=O)O
,C1CC(C(=O)NC2(CCC3=CC=CC=C3C2)C(=O)NC(CCC(=O)NC1)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)O)N
,CC(C)CC(C(=O)NCC(=O)N)NC(=O)C1CCCN1
,CCCC1=C(N=CN2C1=NC(=N2)C)CN3C=CN=C3C4=C(C=CC=N4)F
,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N
,C1CN(C2CC1NC2)C3=CN=C(C=C3)Cl
,CC(=O)NC1C(C(C(OC1OC2C3C(=O)NC(C4=C(C(=CC(=C4)O)OC5C(C(C(C(O5)CO)O)O)O)C6=C(C=CC(=C6)C(C(=O)N3)NC(=O)C7C8=CC(=C(C(=C8)OC9=C(C=C2C=C9)Cl)O)OC1=C(C=C(CC2C(=O)NC(C3=CC(=CC(=C3)OC3=C(C=CC(=C3)C(C(=O)N2)N)O)O)C(=O)N7)C=C1)Cl)O)C(=O)O)CO)O)O
,CC(CCC1C(O1)(C)C)C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C
,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5F)C(C)(C)C)C(C(=O)OC6O4)O)O
,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O
,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC
,CC(=O)NC(CC1=CC(=C(C=C1)OP(=O)(O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
,CN1CC(C2=C(C1)C=C(C=C2)OCCCN3CCC(CC3)F)C4=CC(=C(C=C4)OC)Cl
,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O
,CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C=O)NC(=O)C(CC1=CC=C(C=C1)O)N
,CC(C)C(C(=O)N1CC(CC1C(=O)NC(CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C(C5(C)C)OC6=CC(=C(C=C6)C#N)Cl)(C)C)C7=CC=CC=C7)O)NC(=O)C
,CCC1=CC=C(C=C1)OP(=O)(C(C(C)C)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)OC(C)(C)C)OC3=CC=C(C=C3)CC
,C1=C(N=C(S1)C2C(C(C(O2)CO)O)O)C(=O)N
,C1CC1COCCOCCC2=CC=C(C=C2)OCC(CNCCNC(=O)N3CCC(CC3)O)O
,CN(C)S(=O)(=O)C1=CC2=C(C=C1)N=C(N2)COCC3=NC4=C(N3)C=C(C=C4)S(=O)(=O)N(C)C
,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CC=CC(CCCCC)OO
,CC(=CCOC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C
,CCCCCNC(=O)NCCCCC=CCCC(=O)O
,CCCCCC1=CC=C(C=C1)C(=O)N(CC2=CC=C(C=C2)C3=CC=C(C=C3)CC(=O)OC)C4CCN(CC4)CC5=NC=CN5
,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2)NC(=O)NC5CCCCC5
,CCCCCCCC(CC1C(C(C(O1)(CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)O
,CC1=CC2=C(C=C1)NC(=O)C23CC3C4=CC5=C(C=C4)C(=NN5)C=CC6=CC=C(C=C6)CN7CCOCC7
,CNCC(C1=CC=C(C=C1)O)C2(CCCCC2)O
,C1CCN(C1)C(C2=CC=CC=N2)C3=C(NC4=CC=CC=C43)C5=CC=CC=C5
,CC(C1=CC=CC2=CN=C(C=C21)Cl)C(=O)NCC3=CC(=NN3C4=CC(=CC=C4)Cl)C(F)(F)F
,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
,CN(C)C1=CC2=C(C=C1)N=C(N2)C3=C(C=CC(=C3)NC(=O)C4=CC(=CC(=C4)OC)OC)Cl
,CC1C(C(C(C(O1)OC2COC(C(C2O)O)OC3=C(C=C(C=C3O)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)OC6C(C(C(C(O6)C)O)O)OC7C(C(C(C(O7)COC(=O)C=CC8=CC(=C(C=C8)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)O
,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)N5CCN(CC5)C(=O)CCC(=O)NCCOCCOCCOCCN=[N+]=[N-]
,COC(=O)C=CC(=O)OCCN1C(=O)CCC1=O
,CC(C)(C)C1=CC2=C(C=C1)N=C(N2)C(CC(=O)N)N
,CCN(CC)CCCCCCN1C2=CC=CC=C2C(=O)C3=CC=CC=C31
,CC1=C(C2=C(N1CC(=CCN)F)C=CC=N2)C3=CC(=CC=C3)S(=O)(=O)N(C)C.Cl
,CC(CO)(C(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)OP(=O)(O)O
,CC(C)CC(C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CCC(=O)C2=CC=C(C=C2)OC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C
,C1=CC=C(C=C1)CNC(=O)C(=O)C2=CNC3=C2C=C(C=C3)[N+](=O)[O-]
,CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C
,CN(C)CCNC1=NC(=NC2=CC=CC=C21)C=CC3=CC=CS3
,CC1=CN=C(C(=C1OC)C)CN2C=C(C3=C2N=C(N=C3Cl)N)C#CCOCCOCCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C5=O)C6CCC(=O)NC6=O
,C1CN(CC2=CC(=C(C(=C21)Cl)C(=O)NC(CNC(=O)C3=CC=CS3)C(=O)O)Cl)C(=O)C4=CC=C(C=C4)Cl
